date,platform,daily_active_users_dau,new_registrations,session_duration_minutes,ingame_purchases_,social_media_mentions,stream_viewership,revenue_,top_genre,influencer_endorsements,revenue_per_user,log_revenue_per_user,log_revenue,engagement_level,scaled_daily_active_users_dau,scaled_session_duration_minutes,scaled_ingame_purchases_,scaled_revenue_per_user,scaled_log_revenue,scaled_social_media_mentions,scaled_stream_viewership,scaled_new_registrations
2011-01-16,PC,137941,13794,84.69918553925353,99558.49806174984,1028,27526.03205259753,17132.8486077917,RPG,1,0.12420417865458204,0.11707538858176,9.74881123670765,High,0.6736879798628738,0.8332845145639928,0.9955966454284754,0.006962565929084268,0.36169683277339093,0.003000666814847744,0.0817192909015044,0.6737230121116378
2011-01-17,Mobile,58633,5863,90.0869184653441,45942.41064093687,3309,32977.50976571577,9583.555747995491,Adventure,1,0.163449861818353,0.1513896102819377,9.167908305735345,High,0.25605324963928006,0.8919994342527973,0.39949612931725487,0.009776411749087464,0.19078905000284996,0.25650144476550346,0.14100908550599991,0.2560821484992101
2011-01-18,Console,51061,5106,83.34030042803926,93358.09856426416,8873,97608.0631195517,110630.2251347423,Simulation,0,2.1666286428926638,1.152667502358715,11.613957653131449,High,0.21617921199801998,0.818475534374035,0.9266609673821097,0.15340077462037566,0.9104426241569246,0.8748610802400533,0.8439253286198255,0.2162190626645603
2011-01-19,Mobile,127150,12715,47.09286221924078,83711.95364250761,9050,87386.51160702805,139247.48981176,Adventure,0,1.0951434511345655,0.7396220241251836,11.844015312572804,Medium,0.6168627368376708,0.42345494732002614,0.8194156937534596,0.07657718830535662,0.9781280194065087,0.8945321182484995,0.7327566287536479,0.6169036334913113
2011-01-20,Console,172100,17210,37.37745715381196,13762.34496398379,4181,60832.3130198496,55944.81392534194,RPG,0,0.3250715509897847,0.281466458727205,10.93213889280597,Low,0.8535687579648021,0.3175775335754701,0.04172004603150725,0.021364399976967527,0.7098443376522519,0.35341186930428986,0.44395548840738297,0.8536071616640338
2011-01-21,Mobile,137336,13733,73.16261234595581,97886.27465057446,7357,41762.35624351112,118374.4901762576,Action,1,0.8619334346147959,0.6216154288145591,11.681616971356322,High,0.6705020590000949,0.7075602112585573,0.9770049635955343,0.059856444079076816,0.9303487107766371,0.7063791953767503,0.23655230712592026,0.670510795155345
2011-01-22,PC,32074,3207,77.90925497667789,21181.16012873099,7730,39885.86240845927,112372.5209688517,RPG,0,3.5035393455400543,1.504863608861663,11.629583610119804,High,0.11619395675573202,0.7592885995579624,0.12420199802345475,0.24925489892402897,0.9150399458782621,0.7478328517448322,0.21614372436878967,0.1162190626645603
2011-01-23,VR,27509,2750,56.36371809291681,98499.2353989816,2550,74825.7506886585,46133.78524025362,Action,1,1.6770433400070386,0.9847129541744538,10.73932250497318,Medium,0.09215473570021801,0.5244877129631351,0.9838198252547531,0.11829837743923953,0.6531157181715939,0.17214936652589463,0.5961468920699179,0.09215376513954714
2011-01-24,Console,108556,10855,74.57551339262875,32649.45182422157,1510,87540.20011235858,28317.54982374712,FPS,0,0.2608566069470791,0.23179133675564473,10.251272339707953,High,0.5189470136599649,0.7229578511604716,0.25170579263906534,0.016760302473497177,0.5095262005792773,0.056568126250277836,0.7344281314899045,0.5189573459715641
2011-01-25,PC,47924,4792,28.59019344432385,44549.54717440047,2465,24884.57448186032,104402.9613412865,Adventure,1,2.178511003699326,1.1564128493041201,11.556022897592879,Low,0.19965981737564376,0.22181490204478677,0.38401035496825775,0.1542527187984926,0.8933976066737501,0.16270282284952214,0.05299102948925741,0.19968404423380726
2011-01-26,PC,21204,2120,59.61316882524186,46323.9872248734,8499,44950.96016323898,147608.0368933568,FPS,0,6.961329791235465,2.0745960451038927,11.902322414839048,Medium,0.058952700923653754,0.5598998689475695,0.4037384754033333,0.4971723361480248,0.9952825852328844,0.8332962880640141,0.27123128435457644,0.05897840968931016
2011-01-27,VR,164055,16405,92.78146322668916,71088.49345260244,2830,63188.68616356971,49383.73060871544,Adventure,1,0.30101935697610827,0.2631480779562775,10.807396558406127,High,0.8112039094671877,0.9213642861173206,0.6790688035514177,0.01963990035990477,0.6731438242735117,0.20326739275394534,0.46958319653623115,0.8112164296998421
2011-01-28,PC,66700,6670,95.97270555397937,72926.77344581264,4053,38424.1531859917,24945.17139062261,FPS,1,0.3739905755715534,0.3177193346584048,10.124475638127162,High,0.298533949804632,0.9561420933183764,0.6995066927265267,0.024871807206028416,0.47222127066005815,0.3391864858857524,0.20024630276454233,0.2985781990521327
2011-01-29,Mobile,39765,3976,78.73641402814357,29579.66262577533,4748,77861.92002565625,135333.6712528607,Simulation,1,3.4033363825691105,1.482362522349407,11.815506035971774,High,0.15669464659975355,0.7683028877461329,0.21757605633092675,0.24207052434374368,0.9697402888710149,0.41642587241609247,0.6291680041148016,0.1567140600315956
2011-01-30,VR,105070,10507,86.14732738923325,45562.4761586176,8790,33943.77723010743,131188.1019761771,Simulation,0,1.2485781096048072,0.8102980651641962,11.784395087836137,High,0.5005897903084814,0.8490662048567322,0.39527204002067096,0.08757818096430625,0.9605871190688737,0.8656368081795954,0.15151812590048383,0.5006319115323855
2011-01-31,Mobile,37495,3749,87.57211812552788,87669.73816926361,9654,90319.5495901061,137759.4864132695,Simulation,1,3.6740761811780107,1.542031534909388,11.833271850529812,High,0.14474086088321098,0.8645934172858744,0.8634181100532442,0.261482087328776,0.9749671793088801,0.9616581462547231,0.7646560932172769,0.14476040021063719
2011-02-01,PC,167576,16757,21.60814594495542,58171.24409569078,4218,26363.69273968905,31858.83618205001,RPG,0,0.19011574558439162,0.1740505675904532,10.36910144164448,Low,0.8297454422900715,0.14572531783328735,0.5354555826172218,0.011688308281978628,0.5441927678904621,0.35752389419871083,0.06907779023880514,0.8297525013164825
2011-02-02,Console,157117,15711,93.70496841018236,70193.05410476822,5255,22399.62599923826,122947.4699563923,FPS,1,0.7825217510288022,0.578029075772566,11.719520603129267,High,0.7746685062507241,0.9314285438347765,0.6691133613871864,0.05416276732524364,0.9415003599074518,0.4727717270504556,0.025964947224832086,0.774670879410216
2011-02-03,Mobile,66224,6622,84.13656901915537,50273.21844214069,9943,24476.7561966859,71615.56300244712,Adventure,0,1.0814140342239538,0.7330474868835994,11.179081653046627,High,0.296027340993586,0.8271531817295109,0.44764579650975433,0.07559281348319354,0.782497508042229,0.9937763947543898,0.04855563350373146,0.29605055292259086
2011-02-04,PC,66303,6630,67.20805752693798,65783.96013206046,6427,76815.5079343863,57386.83424923816,Simulation,1,0.8655239468687415,0.6235419502993078,10.95758761296636,High,0.29644335380046133,0.6426681290456204,0.6200933131302948,0.060113877434365214,0.7173316201310653,0.6030228939764392,0.6177873177710308,0.2964718272775145
2011-02-05,PC,151079,15107,53.36711926224755,15938.16550075787,2264,45786.61222211098,5499.928942169753,FPS,0,0.036404324506845775,0.035757342320468115,8.612672255535122,Medium,0.7428724894417003,0.4918311091381233,0.06591069117792914,0.0006674722353512688,0.0274327348691652,0.14036452545010003,0.2803197630274544,0.7428646656134809
2011-02-06,Mobile,106767,10676,88.50216250509247,40145.23712773219,2202,52937.52304590784,38992.92589126562,FPS,1,0.36521514973040003,0.31131203506648714,10.571161166604252,High,0.509526166678954,0.8747289384414827,0.3350434941205628,0.024242624749990244,0.6036408748612745,0.13347410535674592,0.3580924434435806,0.5095313322801475
2011-02-07,Mobile,65922,6592,73.67819593196248,66736.08622184659,9079,61394.15468934237,76460.23549081599,Simulation,0,1.1598591591701706,0.7700430154823107,11.244539165775569,High,0.29443701355464513,0.7131789843604404,0.6306789951676632,0.08121718969823943,0.8017558002106866,0.897755056679262,0.4500660292437353,0.29447077409162714
2011-02-08,Mobile,144239,14423,73.60562093997241,10131.2795515088,9702,35344.33434310098,97857.8549821801,FPS,0,0.6784424114295031,0.5178662273048348,11.491281464204256,High,0.7068531527451579,0.7123880700956525,0.0013500736867940594,0.04670046342144683,0.8743499926165854,0.9669926650366747,0.16675046251289097,0.7068457082675093
2011-02-09,PC,122513,12251,30.54720094520216,33825.66826468043,1401,91174.71550750067,18141.32424236899,Simulation,1,0.14807672852978043,0.13808813236231707,9.806002843486185,Low,0.5924443648695615,0.24314215412293227,0.26478289805544936,0.008674185380294514,0.37852320803585293,0.04445432318292954,0.7739568029079872,0.5924697209057399
2011-02-10,VR,84669,8466,40.68010135814028,10765.65203535839,1610,60142.89684437674,112682.3099866449,Simulation,1,1.3308567478846438,0.8462359029462277,11.632336596662213,Medium,0.3931584324216158,0.3535693861557614,0.008402989765163196,0.09347741328071543,0.9158499036196921,0.06768170704601022,0.436457458406739,0.3931542917324908
2011-02-11,Console,196704,19670,22.76256708268246,18983.1926109132,6409,91391.02993244816,14566.23754017266,Action,1,0.07405155736625925,0.07143799993098697,9.586530282048518,Low,0.9831330503744115,0.15830607217254988,0.09976512404039944,0.003366712005852663,0.31395206050953517,0.6010224494332074,0.7763094196662405,0.9831490258030543
2011-02-12,PC,192244,19224,78.31512492204412,32061.73735015108,9173,83492.48985083925,13380.03705626,Adventure,1,0.06959924396215227,0.06728403996367889,9.501593838620337,High,0.9596467577330988,0.7637117254948247,0.24517161757758077,0.0030474890378331954,0.2889628610258477,0.9082018226272504,0.6904055888595839,0.9596629805160611
2011-02-13,Console,60706,6070,30.19892860914332,17786.6024800655,1930,81480.45072723029,79483.97539445496,FPS,1,1.3093265145859545,0.8369559298968255,11.283323294032805,Low,0.266969636331083,0.23934672058492185,0.08646150512890424,0.09193373377032443,0.8131665007145346,0.10324516559235385,0.6685228274042961,0.2669826224328594
2011-02-14,PC,38693,3869,77.69487109734901,80863.44807545743,4213,73067.4983593188,127756.0161856467,Action,0,3.3017862710476495,1.4590303483114397,11.757885427776205,High,0.15104951079000306,0.7569522676665998,0.7877461758839934,0.23478956160363515,0.9527876968568698,0.3569682151589242,0.5770242935828008,0.15107951553449184
2011-02-15,VR,179329,17932,49.50649281633954,36246.10769377436,4928,61441.69434049395,52479.2904645942,Action,0,0.29264251997498564,0.25668858822671015,10.868192958370074,Medium,0.891636562786338,0.44975842757993695,0.2916932017032077,0.019039296016183822,0.6910307677958616,0.43643031784841074,0.4505830663299484,0.8916271721958926
2011-02-16,Console,61566,6156,93.82237639396436,89650.8531963832,7134,78770.64501039349,76428.43161566705,Simulation,0,1.2414064843528416,0.8071035636238615,11.244123131543924,High,0.2714983833426366,0.9327080431034209,0.8854440307600815,0.08706398816369522,0.8016333985420152,0.6815959102022671,0.6390512175355213,0.27151132174828857
2011-02-17,PC,108235,10823,36.45063052173711,85930.46994706748,7749,78456.20993004582,24282.65692772518,Action,1,0.22435124430845088,0.20241110722804365,10.09755884864786,Low,0.5172566325079779,0.3074770790774022,0.8440810279426145,0.014142932770955486,0.464302066669283,0.7499444320960212,0.6356314491146764,0.5172722485518695
2011-02-18,Mobile,74734,7473,47.74049812597065,59807.01050528949,6963,72911.62011024033,52564.36692703902,RPG,0,0.7033527835662351,0.5325985344057337,10.869812758429571,Medium,0.34084087246837774,0.4305128120607015,0.5536419376443266,0.0484864928866282,0.6915073300955852,0.6625916870415647,0.5753289753851439,0.34086361242759344
2011-02-19,VR,36601,3660,34.96298282094272,53186.07262534816,6597,54409.90377952444,37215.12269976058,RPG,0,1.016778850298095,0.7015016100744361,10.524497352275569,Low,0.14003307038515414,0.29126485837611404,0.48003073852051115,0.07095858552604566,0.5899118874223874,0.6219159813291842,0.37410592746932947,0.14007372301211163
2011-02-20,Console,135239,13523,21.83220438622739,51722.87464174622,6701,69734.12600164051,129540.3006071462,Adventure,0,0.9578620117506503,0.6718530675445415,11.771755032883712,Low,0.6594592886707601,0.1481670820345482,0.46376298913491476,0.06673435278221179,0.9568682812892111,0.6334741053567459,0.5407708274902098,0.6594523433385994
2011-02-21,PC,89471,8947,25.66736454973316,74993.39201875316,9421,76895.67036971683,134991.3445366331,Action,0,1.5087720550416683,0.9197934123370698,11.812973348676605,Low,0.41844569189775566,0.18996223485355396,0.7224832368422145,0.10623362499626339,0.9689951454968133,0.9357635030006668,0.618659157403486,0.4184834123222749
2011-02-22,Mobile,196995,19699,73.22854976169201,72610.00951910682,8443,93358.07623942572,69632.3723865407,Simulation,0,0.3534727906116434,0.30267372688651123,11.15099921971709,High,0.9846654519794839,0.7082787899488057,0.6959849299631838,0.023400718444386896,0.7742353593091877,0.8270726828184041,0.797702843184709,0.9846761453396525
2011-02-23,PC,140706,14070,40.34244328150348,39371.08042410429,4764,29166.621085808,50773.73400955649,Simulation,1,0.3608498145747622,0.3081093682598674,10.835154147824454,Medium,0.6882484281035082,0.3498896256472182,0.32643646528308723,0.02392963796799574,0.6813104004940875,0.41820404534340966,0.09956219367543837,0.6882569773565035
2011-02-24,Mobile,102616,10261,96.0667304163626,88785.08698728678,3305,98110.63492785176,28132.63261021436,RPG,1,0.2741544458000152,0.24228277884472318,10.244721029663186,High,0.4876670633708623,0.9571667659068874,0.8758184928124225,0.017713733914995238,0.5075987359129872,0.25605690153367416,0.8493912556319486,0.48767772511848345
2011-02-25,PC,18048,1804,91.79874966948069,45132.08845880902,5604,40634.68690338281,134403.0420708003,Simulation,0,7.446977065093101,2.133808633587548,11.808605781550494,High,0.04233325258823158,0.9106547820680055,0.39048701481041614,0.5319923836380315,0.9677101610806118,0.5115581240275616,0.2242878740535614,0.04233807266982623
2011-02-26,Mobile,96551,9655,91.16265673044292,57996.67784834635,2974,50243.64311753545,137565.1595027016,FPS,0,1.424792695080337,0.8857460341704524,11.831860240388048,High,0.4557288649696153,0.903722711317179,0.5335147653151144,0.10021245395414792,0.974551868683641,0.21927094909979994,0.328794041056641,0.4557661927330174
2011-02-27,Mobile,90581,9058,43.33186758911285,34002.22187523943,7586,33287.17240471428,79185.54665539054,Action,0,0.8741959865246635,0.6281797602714354,11.279561697911506,Medium,0.42429093513359806,0.38246804231057124,0.2667458107452452,0.060735647284437394,0.8120597993734116,0.7318292953989775,0.14437694927231912,0.4243285939968404
2011-02-28,PC,187991,18799,31.11108490991299,42888.9933385401,2754,39279.1591948865,58184.29099018859,FPS,1,0.3095057262857721,0.26964975783561956,10.971387869650039,Low,0.9372505239654974,0.24928729942912792,0.36554841478941164,0.020248357975723393,0.7213918015240637,0.1948210713491887,0.20954527330440095,0.9372827804107425
2011-03-01,PC,124304,12430,92.56628567874289,50365.4865610741,6301,98736.04426743327,129579.9909382042,Simulation,1,1.0424442571293298,0.7141472558884532,11.772061377282967,High,0.6018757438203668,0.9190193049128297,0.4486716280458217,0.07279874963860258,0.9569584110497082,0.5890197821738163,0.8561931528860257,0.6018957345971565
2011-03-02,VR,111174,11117,50.23786545238416,65001.17256856616,2758,27044.00657149735,31575.43449124476,Simulation,1,0.28401815614482484,0.24999434546750415,10.360166377421713,Medium,0.5327333621207174,0.45772884596871727,0.6113903268989037,0.018420944438192,0.5415639775473498,0.195265614581018,0.07647682394620695,0.5327540810953134
2011-03-03,Mobile,92054,9205,23.37306065602247,81632.39658569825,3578,92004.5680228068,78697.3490343326,RPG,1,0.8549041761828122,0.6178330376808213,11.273377456222716,Low,0.43204773088710785,0.16495916385710746,0.7962953003327793,0.059352458726751024,0.8102403300975736,0.2863969771060236,0.7829822062525017,0.4320695102685624
2011-03-04,Console,153481,15348,53.74422551779844,46687.78873290664,2508,28337.51753762005,77801.79028832707,FPS,0,0.5069147991499082,0.41006438131743655,11.261932574411876,Medium,0.7555213851646674,0.4959407715531983,0.4077831992377784,0.03440223809016709,0.8068731248898335,0.16748166259168706,0.09054493603176653,0.7555555555555556
2011-03-05,Mobile,78056,7805,39.7311951918622,72167.29413441694,1347,76827.2173585392,46730.52599921911,Action,0,0.5986794865124925,0.4691779675512184,10.75217429082615,Low,0.3583344742967277,0.34322831132715875,0.6910628462752649,0.04098160328764878,0.6568968494203151,0.03845298955323405,0.617914668443545,0.3583464981569247
2011-03-06,Console,92723,9272,48.45095101822308,23673.62468977465,4072,31319.79852917076,146238.8874027731,FPS,0,1.5771587136176903,0.9466875182943734,11.893003616739467,Medium,0.43557067478330475,0.43825524938703514,0.15191307286496403,0.11113682702679303,0.9925408963269255,0.34129806623694153,0.12297996314678936,0.4355976829910479
2011-03-07,Mobile,177332,17733,86.65079298432634,31873.01143561202,2672,32044.60391433635,105242.5547363067,Adventure,0,0.5934775152612428,0.465918744490948,11.564032512009732,High,0.8811203909467188,0.8545529174290677,0.24307337392586992,0.04060863118266532,0.895754119901425,0.18570793509668815,0.13086288309550162,0.881147972617167
2011-03-08,Console,64453,6445,21.72610352263436,37713.17676805898,1382,49278.9021031333,15621.95296993753,Adventure,1,0.24237743735648504,0.21702683215659635,9.656496456098054,Low,0.28670128174072396,0.1470108065156543,0.3080039896480289,0.015435378815202348,0.33453684849765786,0.042342742831740374,0.31830160219867887,0.28672985781990523
2011-03-09,Console,149106,14910,31.28760932774885,14459.1073564209,7974,30442.26432363597,44818.75259819698,Action,1,0.300583159619311,0.26281274820616984,10.710404227442249,Low,0.7324827012396129,0.25121104308133346,0.04946660945525719,0.01960862578369218,0.644607655239148,0.7749499888864192,0.11343597791148766,0.7324907846234862
2011-03-10,Console,163194,16319,24.21669181554644,82236.18544405814,3866,32229.6881971786,112903.6426621022,Action,1,0.691836971102505,0.5258149037655073,11.63429887118866,Low,0.806669896470737,0.1741529632636355,0.8030081894562556,0.047660829574059836,0.9164272255277446,0.3184040897977328,0.1328758435608505,0.8066877303844129
2011-03-11,VR,172311,17231,93.75254038374506,34762.26972330175,5960,73524.22553703918,23461.08624274949,Adventure,0,0.13615547610279954,0.1276501737006545,10.063141045907068,High,0.854679880778102,0.9319469779601293,0.27519597815382973,0.007819452742035098,0.45417598528694736,0.5511224716603689,0.5819916184041369,0.8547130068457084
2011-03-12,Console,190708,19070,83.84274770159223,36374.71686005061,6275,81581.86938822374,16124.84297554718,FPS,1,0.08455252519845617,0.08116748275231642,9.688178417850864,High,0.9515582049310684,0.8239511493904474,0.2931230708727389,0.004119612759734614,0.34385801654191406,0.586130251166926,0.6696258478871452,0.951553449183781
2011-03-13,Mobile,197521,19752,95.4598508169341,74171.39404630048,4431,38788.64410550825,24704.93757421049,Action,1,0.12507499240187367,0.1178496933474868,10.114798881347452,High,0.9874353600353875,0.9505530589117497,0.713344311583166,0.007025001729031812,0.46937426652657566,0.3811958212936208,0.20421047411231044,0.9874670879410218
2011-03-14,Console,143977,14397,56.39108197138127,58836.24823650817,9724,93715.67193682549,28836.66914683357,Action,0,0.2002866370797667,0.1825603925035747,10.269437767981358,Medium,0.7054734647021033,0.5247859214950826,0.5428490596616409,0.012417543148410683,0.5148706615963503,0.9694376528117359,0.8015920227000658,0.7054765666140075
2011-03-15,Mobile,11532,1153,68.83999754278597,48394.08489016839,1017,55497.08681466941,119296.0514579192,RPG,1,10.344784205508082,2.4287580969409923,11.689371892423656,High,0.008020094998367547,0.6604528314950399,0.42675369986381795,0.7397600118687798,0.9326302905286283,0.001778172927317176,0.38593003503123435,0.008056872037914692
2011-03-16,PC,140220,14022,27.52769729046863,43067.73524740282,1444,82633.44576868587,142115.5031556657,RPG,1,1.0135180655802718,0.6998834734967212,11.864402444960781,Low,0.6856891594434907,0.2102359360494288,0.36753565685143524,0.07072479304981613,0.9841261292587808,0.049233162925094456,0.6810627005882958,0.6857293312269617
2011-03-17,PC,50012,5001,70.4395536521512,36415.24328208453,8584,65779.10045730331,95599.4366816302,Adventure,0,1.9115299664406584,1.0686787046826198,11.46793266682854,High,0.2106551938409041,0.6778846177003864,0.29357364125660435,0.13511065233030284,0.8674805296184163,0.8427428317403867,0.497756315734065,0.21068983675618747
2011-03-18,VR,62623,6262,32.1358387435609,53742.78112218915,6184,72662.1170778947,121397.895252669,Adventure,1,1.9385512551725244,1.0779166895499002,11.706837057505743,Low,0.2770645293789297,0.2604549537781513,0.48622019094522495,0.13704803076838412,0.9377687267126302,0.5760168926428094,0.5726154022368259,0.27709320695102685
2011-03-19,Console,25174,2517,92.76886504520388,88297.71204368376,6195,28566.43214534119,74857.3467429134,Adventure,0,2.9735976302102727,1.3796718884272625,11.223352896562044,High,0.07985866096536035,0.9212269925238408,0.8703998867671657,0.21125901860508003,0.7955225758570021,0.57723938653034,0.09303459127535216,0.07988414955239599
2011-03-20,PC,123221,12322,74.7383755049392,64755.53247683168,7569,41457.36155496785,108617.6825753106,Simulation,1,0.8814867804620202,0.6320623049634353,11.59559870276653,High,0.5961726821767476,0.7247327045126766,0.6086593147623544,0.061258384268261246,0.9050412268948884,0.729939986663703,0.23323521158030733,0.5962085308056873
2011-03-21,Console,166696,16669,74.33590948793056,61661.68961051109,7918,98948.62159625866,13923.80047444031,FPS,1,0.08352810190070734,0.08022247788378754,9.541426736106855,High,0.8251113755805749,0.7203466742119353,0.5742621511851999,0.004046163427683097,0.300682120523045,0.768726383640809,0.8585051253138504,0.8251184834123223
2011-03-22,VR,197175,19717,94.67960021521434,65406.84967002332,6826,60591.34242489266,118749.0931382877,FPS,1,0.6022522791342092,0.4714103138597359,11.684776506219002,High,0.9856133292609718,0.9420499738394985,0.6159006211256184,0.04123776617675951,0.9312782793313406,0.6473660813514114,0.44133471330151763,0.9856240126382306
2011-03-23,PC,24483,2448,81.7064689667558,92385.76873139554,1488,75522.61299480483,104451.7764826814,Simulation,0,4.266298104100045,1.6613276686819118,11.556490348562308,High,0.07621986540142603,0.8006702191607011,0.915850661313817,0.3039433479819413,0.8935351356901822,0.0541231384752167,0.6037259055362314,0.07625065824117956
2011-03-24,Console,172686,17268,33.42712603847508,20181.34547206327,5058,35237.13806018925,137546.3733264983,Adventure,1,0.7965114330432015,0.5858466916164246,11.831723670034425,Low,0.8566546251145352,0.274527260415495,0.1130861172957641,0.05516580269336613,0.9745116882419778,0.45087797288286285,0.1655846051195997,0.8566614007372302
2011-03-25,Mobile,42449,4244,57.09087431914301,79648.83597148325,2395,68279.98643300569,76638.43496386768,RPG,1,1.8054238018296704,1.0315546155583353,11.246867040016673,Medium,0.17082855006371842,0.5324121813823717,0.7742421897320146,0.12750302867087276,0.8024406854193904,0.15492331629250944,0.5249557327787039,0.17082675092153765
2011-03-26,PC,81692,8169,62.70074136010188,81652.4783632013,1814,51115.34086576254,13687.12822794848,Action,0,0.16754551520281644,0.154903694985438,9.524284183437889,High,0.3774815953827845,0.5935478941753548,0.7965185683575429,0.010070062826785943,0.29563860032118194,0.09035341186930428,0.3382745494929531,0.3775144813059505
2011-03-27,Mobile,26284,2628,71.69170856215315,44302.70532250213,5199,35267.16215589443,75339.87449637048,RPG,0,2.866377815262916,1.352318103704559,11.22977808851037,High,0.08570390420120275,0.6915304639194295,0.38126598173267306,0.20357154819331139,0.7974129352461783,0.46654812180484556,0.16591114455738595,0.08572933122696157
2011-03-28,VR,23179,2317,74.27505761985964,64479.61483276701,7989,53996.84411362583,29372.38428138124,Simulation,0,1.2671980793555047,0.8185447428100884,10.287844246746708,High,0.06935302109553551,0.7196835172597048,0.6055916785743528,0.08891319974415393,0.5202860422161959,0.776617026005779,0.36961352668566716,0.0693522906793049
2011-03-29,VR,81870,8187,23.06258965404083,69353.60212772092,1890,81629.49102352731,143538.6413134683,Adventure,0,1.7532507794487395,1.0127823151642072,11.874366522119775,Low,0.3784189406944781,0.16157568509208226,0.6597803835284881,0.12376231557560327,0.9870576660849899,0.0987997332740609,0.6701437766258218,0.3784623486045287
2011-03-30,Console,103230,10323,83.75503822812996,51989.90065462612,4027,53343.78214141322,114761.5680932973,RPG,1,1.1117075277855013,0.7474968750924457,11.650620647792786,High,0.4909003780977156,0.8229953012144279,0.46673176868877386,0.0777648031992534,0.9212292647352558,0.33629695487886196,0.36251088181869495,0.49094260136914164
2011-03-31,PC,94570,9457,38.43942858077128,33582.51491743776,7981,94309.80431982737,134693.2323284465,Action,0,1.4242701948656709,0.8855305285238783,11.810762542836176,Low,0.4452969488883506,0.3291507811549425,0.2620795333983471,0.10017499161621757,0.9683447030490684,0.7757279395421204,0.8080537545111112,0.4453396524486572
2011-04-01,VR,179037,17903,55.80051461510405,40659.85114959831,1871,73003.36904230149,58033.49278992019,FPS,1,0.3241424554137982,0.2807650464503319,10.968792816037128,Medium,0.8900988951963686,0.5183499835281635,0.340764942640758,0.021297785473355414,0.7206283093199342,0.09668815292287174,0.5763268287422251,0.8901000526592945
2011-04-02,Console,22182,2218,57.19000057395273,95691.26114983334,1241,35089.33554656133,45777.18855702746,RPG,1,2.0637087979905986,1.1196262075414742,10.731563024288308,Medium,0.06410283415307166,0.533492448383362,0.9526009322011258,0.14602160442821568,0.6508327969319256,0.026672593909757722,0.16397711791407735,0.06413902053712481
2011-04-03,Console,104364,10436,73.16069292087471,81578.25338165167,5120,69389.86591256174,144830.6275853472,Adventure,0,1.3877450805387603,0.8703494396389994,11.883327157633762,High,0.49687200497108974,0.7075392935755482,0.7956933393649307,0.09755620575268616,0.9896939797722819,0.4577683929762169,0.5370266848840887,0.4968931016324381
2011-04-04,VR,31165,3116,27.23765847691266,35561.94810251235,9853,64455.49928042784,122643.334467163,Adventure,1,3.935290693635906,1.5964115756361363,11.717043855934543,Low,0.11140717648421783,0.20707512502219555,0.28408675548394463,0.2802107042045892,0.9407716747021202,0.9837741720382307,0.48336094514924655,0.11142706687730385
2011-04-05,PC,90695,9069,62.29152789510421,90324.51917037155,1927,62049.01205806723,37927.79720330436,Simulation,0,0.418190608118467,0.34938183947016543,10.543465923220595,High,0.4248912574118738,0.5890883309300122,0.8929338095578,0.028040871082611666,0.5954926415031316,0.10291175816848187,0.4571882006860778,0.42490784623486044
2011-04-06,VR,91500,9150,78.765834324482,90770.491321196,2841,68977.51540075468,78054.68849485778,Adventure,0,0.8530567048618336,0.6168365484873674,11.265177805989335,High,0.42913037525408376,0.7686235068934493,0.897892101780639,0.05921999831238091,0.8078279063238885,0.20448988664147588,0.5325419967982751,0.4291732490784623
2011-04-07,PC,188128,18812,62.36572765012997,18681.00837045752,9378,80121.45249217527,59718.8900598949,Adventure,1,0.31743754284261194,0.27568859449763006,10.99742041072536,High,0.9379719638964076,0.5898969516833107,0.09640545737389097,0.020817055143520415,0.7290508502873725,0.9309846632585017,0.6537424815119537,0.9379673512374935
2011-04-08,VR,123753,12375,48.59288435809929,89319.61169203467,7801,56658.81735391676,52655.3689979229,Action,1,0.4254876164450389,0.35451394216697657,10.871542478867525,Medium,0.5989741861420341,0.4398020232836474,0.8817613071374143,0.028564053627111424,0.692016232132572,0.7557234941098021,0.3985649147248628,0.5989994734070564
2011-04-09,PC,90037,9003,29.18610836042864,79058.23946041912,5127,91817.04084620732,84325.91513241602,RPG,1,0.9365695784223821,0.6609181493155235,11.342456370996187,Low,0.42142623934954554,0.22830911712939417,0.767675972352226,0.06520772310759441,0.8305640770278364,0.4585463436319182,0.7809426770884021,0.4214323328067404
2011-04-10,VR,162696,16269,25.22733832496987,20122.06642411406,4898,96619.02812275916,136282.8831172412,Action,0,0.8376535570465236,0.6084895170738985,11.822495365038185,Low,0.8040474359919536,0.18516687754791789,0.11242705631655156,0.05811561995529801,0.971796623363586,0.43309624360969107,0.833168670535105,0.8040547656661402
2011-04-11,Mobile,113127,11312,78.11742716444103,94607.24456428086,4808,38079.04121509403,85305.03210179943,Adventure,0,0.7540643003155695,0.5619355525229661,11.354000447296013,High,0.5430178306248618,0.7615572371191832,0.9405488993653593,0.05212241862234995,0.8339604663027793,0.42309402089353193,0.1964928951662984,0.5430226434965773
2011-04-12,Mobile,76757,7675,63.02522078139525,45809.62602721283,4935,77985.99703239423,90285.95765408048,Simulation,1,1.1762569883408742,0.7776064232798844,11.410748295463923,High,0.35149395991532295,0.5970840351502814,0.3980198377678308,0.08239288494290026,0.8506562830912117,0.43720826850411204,0.6305174547833667,0.35150078988941547
