platform,daily_active_users_dau,new_registrations,session_duration_minutes,ingame_purchases_,social_media_mentions,stream_viewership,revenue_,top_genre,influencer_endorsements,revenue_per_user,log_revenue_per_user,log_revenue,engagement_level,scaled_daily_active_users_dau,scaled_session_duration_minutes,scaled_ingame_purchases_,scaled_revenue_per_user,scaled_log_revenue,scaled_social_media_mentions,scaled_stream_viewership,scaled_new_registrations,dau_x_duration,stream_viewers_per_player,purchases_per_session,behavior_high_engagement_low_monetization,behavior_high_purchases_low_dau,behavior_stream_viewers_high_low_game_session,release_month,release_dayofweek,release_quarter,holiday_season,summer_season,dau_bin,revenue_bin
VR,166724,16672,42.97561413496549,26398.37662918533,8256,47277.16884539166,35419.23046746206,Simulation,0,0.2124423026526598,0.1926367572561729,10.475038418019835,Medium,0.8252588231576952,0.3785856314271684,0.1822067051587531,0.0132890827931382,0.5753605461549354,0.8062902867303845,0.2965309264388024,0.8252764612954188,7165066.291037986,0.2835654665518561,614.2640928011145,0,0,0,9,2,3,0,0,Very High,Medium
VR,134877,13487,53.68197933938955,51747.0602148823,6762,50963.28685601682,69736.62892802215,Action,0,0.5170387013947683,0.4167602118371306,11.15249532091382,Medium,0.6575530021379898,0.4952624195605606,0.4640318829188962,0.0351281039107452,0.774675528095917,0.6402533896421426,0.3366208233876588,0.657556608741443,7240464.327358845,0.3778500919802251,963.9558908162784,0,0,0,7,0,3,0,1,High,High
PC,155076,15507,35.47244772503853,24572.4092886704,7728,108493.262045701,25420.50378078693,Adventure,0,0.1639228751114739,0.1517960886187577,10.143350700381085,Low,0.7639206310756301,0.2968169507568244,0.1619057073343452,0.0098103259625845,0.4777745134954392,0.7476105801289175,0.9623117996875592,0.7639283833596631,5500925.303408075,0.6996134930337448,692.7181760655822,0,0,1,7,3,3,0,1,Very High,Low
Mobile,144621,14462,44.27239029120218,24225.87317331661,7394,73364.89283820678,20200.3988179168,RPG,0,0.1396781851730855,0.1307459288462154,9.913507129403458,Medium,0.7088647589758713,0.3927177550703206,0.1580529391233365,0.0080720247294087,0.4101521053349222,0.7104912202711713,0.58025872991322,0.708899420747762,6402717.35630395,0.5072907312092074,547.2004789886121,0,0,1,6,1,2,0,1,High,Low
Console,146092,14609,32.74035291429176,60254.62216527082,7234,72493.34325141262,85731.56224761836,Action,0,0.5868326961614487,0.4617400145386781,11.358987988635704,Low,0.7166110227595868,0.2670428825920173,0.5586184578338377,0.0401322094480605,0.8354278536861006,0.6927094909979995,0.5707798328676882,0.716640337019484,4783103.637954712,0.4962170635723559,1840.3779068297267,0,0,1,8,3,3,0,1,High,High
PC,152690,15269,61.68178358392144,21495.49121658094,7723,96510.14930135851,12503.23528914696,FPS,1,0.0818864057184292,0.0787061894401282,9.433822689034557,High,0.7513559911110175,0.5824434046218739,0.12769671262705,0.0039284567254977,0.2690238724376335,0.7470549010891309,0.8319845140004299,0.7513954713006846,9418191.535428964,0.6320659460433461,348.4901046568336,1,0,0,4,4,2,0,0,High,Low
Mobile,118443,11844,51.52241759748502,12039.12902691887,5955,82656.73060364473,6849.487247992138,Action,0,0.0578293968237222,0.0562190697946216,8.832075059820317,Medium,0.5710118063381394,0.4717277536856234,0.0225614322857244,0.0022036118900117,0.0919833591038523,0.5505667926205823,0.6813159444158892,0.5710373880989995,6102469.707498918,0.6978608326675677,233.66778168240577,0,0,1,11,5,4,1,0,High,Low
Mobile,153324,15332,46.98718734285433,62969.73593538584,7687,65956.01446974816,92281.73816885518,Simulation,0,0.6018740586526257,0.4711742304825733,11.432612384245123,Medium,0.754694625535814,0.4223033141627647,0.5888049335265414,0.0412106484395882,0.8570889291266495,0.7430540120026672,0.4996804170534689,0.7547130068457083,7204263.512155796,0.4301741049656163,1340.1469527407687,0,0,1,5,0,2,0,0,Very High,High
Mobile,143358,14335,48.42387788032788,25017.90502253583,7140,72092.98683148908,19079.42878385604,Adventure,1,0.133089390085353,0.1249478757433469,9.856418417698194,Medium,0.7022138200507642,0.4379602093137711,0.1668587027813692,0.0075996198170237,0.3933560028906768,0.6822627250500111,0.5664255914757188,0.7022116903633492,6941950.285168044,0.5028877832523408,516.643980566028,0,0,1,4,4,2,0,0,High,Low
Mobile,156460,15646,49.00013576910381,72933.04675645656,7873,92473.73173824078,70059.35960964457,Simulation,0,0.4477780877517868,0.3700300279038178,11.157112429619328,Medium,0.771208754173293,0.4442402042807952,0.699576439026424,0.0301622408532238,0.7760339302825754,0.7637252722827295,0.7880847897698159,0.7712480252764614,7666561.242433982,0.5910375286861868,1488.42540151579,0,0,1,8,0,3,0,1,Very High,High
VR,108834,10883,28.58535135001792,49457.08721410443,5307,24410.92553896361,47031.13237172662,Simulation,0,0.4321363946168166,0.3591673116401274,10.758586314581589,Low,0.520410957461374,0.2217621334346499,0.4385720973711251,0.0290407592201498,0.6587833345879481,0.4785507890642365,0.0478396650305152,0.5204318062137968,3111058.1288278503,0.22429503224142833,1730.154952742025,0,0,0,11,3,4,1,0,Medium,Medium
VR,163572,16357,70.66782131425774,35170.48438729432,8153,41163.7829806661,18571.42061235772,Adventure,0,0.1135366726111909,0.1075411417137642,9.82943299654423,High,0.8086604387618617,0.6803722535264372,0.2797344848520204,0.0061977246810724,0.3854166067357401,0.7948432985107801,0.2300422766942771,0.8086887835703003,11559276.868015766,0.2516554360200163,497.687401892471,1,0,0,5,2,2,0,0,Very High,Low
Console,128139,12813,50.54852031868833,18399.57150782222,6418,67297.83530608364,16326.92321828535,RPG,0,0.1274157221321014,0.1199280420462814,9.700632002021823,Medium,0.6220707959009574,0.4611143284668672,0.0932764588374461,0.0071928278957894,0.3475219926465662,0.6020226717048233,0.5142739430603572,0.6220642443391259,6477236.845116404,0.5251940104580466,363.99822174457796,0,0,1,11,5,4,1,0,High,Low
PC,155019,15501,39.95732744345489,55448.17568157645,7714,52219.16688408894,55702.03387222977,Adventure,0,0.3593239143087606,0.3069874543101426,10.927789892515165,Low,0.7636204699364922,0.3456926756847565,0.5051806676589624,0.0238202336274645,0.7085648157952593,0.746054678817515,0.3502796646836811,0.7636124275934704,6194144.942956934,0.336856558770789,1387.6847934848304,0,0,0,6,5,2,0,1,Very High,Medium
Mobile,150704,15070,52.33991695713036,32409.72269053033,7429,84636.51019830623,30562.02163942434,Simulation,0,0.202795026272855,0.1846480369996891,10.327546114028197,Medium,0.7408977451052671,0.4806367716168546,0.2490404981874457,0.0125973902010523,0.5319667512420092,0.7143809735496777,0.7028478540570479,0.740916271721959,7887834.845107374,0.5616075897010446,619.2161656862371,0,0,1,1,3,1,0,0,High,Low
Console,123495,12349,49.71815704108855,45344.56859914112,6193,45783.38505794486,58749.09923456312,RPG,1,0.4757204683150177,0.3891463236323293,10.981048121103926,Medium,0.5976155620385681,0.4520651209753999,0.392849356551641,0.0321656599406349,0.724233949616218,0.5770171149144254,0.28028466467236,0.5976303317535546,6139943.803789231,0.3707306778245667,912.0323700186037,0,0,0,5,4,2,0,0,High,Medium
Mobile,136559,13655,57.83342185507727,35343.2669122388,6875,45311.52500567245,31683.22440630493,RPG,0,0.2320112508608361,0.2086479972618669,10.36357418319717,Medium,0.6664103887350051,0.5405043825986512,0.2816554708330755,0.014692141643908,0.5425665900289585,0.6528117359413202,0.2751527560315201,0.6664033701948394,7897674.255107497,0.33180914480680473,611.1218354121298,0,0,0,9,1,3,0,0,High,Low
Console,106742,10674,35.74719755043009,24352.51488812029,5251,39081.59603848576,29777.77010019916,Action,0,0.2789695724288392,0.2460547321877108,10.301551005861953,Low,0.509394517056525,0.2998111440759212,0.1594609342827591,0.0180589699472172,0.5243187156362379,0.4723271838186263,0.2073965937021292,0.5094260136914166,3815727.3609280083,0.3661313825718626,681.2426303842467,0,0,0,8,1,3,0,1,Medium,Low
PC,103129,10312,47.29273404781578,46743.48405262022,5172,27559.37567206885,31816.5983688736,RPG,0,0.3085126236933704,0.268891090395383,10.367774823520843,Medium,0.4903685136231029,0.4256331284815319,0.4084024165366027,0.0201771542826496,0.5438024628153704,0.4635474549899978,0.0820819331893134,0.4903633491311216,4877252.369617193,0.2672320653944948,988.3861653115628,0,0,0,4,6,2,0,0,Medium,Low
Mobile,138858,13885,47.81105359827616,43968.28418386036,6996,90997.31526715292,39249.50843766169,Simulation,0,0.2826593241848628,0.2489355197308653,10.57771967695243,Medium,0.6785168880135652,0.4312817178225225,0.3775479071223747,0.0183235185986501,0.6055704579329393,0.6662591687041565,0.7720274134164561,0.6785150078988942,6638947.280549431,0.6553264145180899,919.6259206771726,0,0,1,12,0,4,1,0,High,Medium
VR,145621,14562,61.48874434808172,19601.68868718204,7412,57237.76909662326,24451.00942808536,Simulation,0,0.1679085394832157,0.1552145761030473,10.104467676723765,High,0.7141307438730266,0.5803396843030307,0.1066415271502149,0.0100960910233062,0.4663347169195049,0.7124916648144032,0.404861543220359,0.7141653501843076,8954052.440712007,0.3930598546680991,318.7849889439734,1,0,0,8,1,3,0,1,High,Low
Mobile,130087,13008,58.95267902194403,56941.37929073953,6613,62916.1024469855,30258.85393401853,RPG,0,0.2326047486222184,0.2091296120635064,10.317577160298924,Medium,0.6323289344806159,0.5527019238586235,0.5217820178301374,0.0147346943799141,0.5290337796772753,0.6236941542565014,0.4666185998856903,0.6323328067403897,7668977.155927633,0.4836463478055878,965.8828103391904,0,0,0,12,3,4,1,0,High,Low
PC,135384,13538,58.3418860179379,52637.42915578235,6689,60536.37580887882,42934.62744966095,FPS,0,0.3171322124450522,0.2754568068227629,10.667457236943228,Medium,0.6602228564808477,0.5460455690116645,0.4739309525961419,0.0207951634959904,0.6319721966599157,0.632140475661258,0.4407369011953207,0.6602422327540811,7898557.896652505,0.44714571743247966,902.2236466541098,0,0,0,7,4,3,0,1,High,Medium
PC,107852,10785,46.20004831442461,45276.14702472031,5538,70047.64664329219,65103.7533039994,Simulation,0,0.6036397406074936,0.4722758835990568,11.083752840953585,Medium,0.5152397602923675,0.4137251597753478,0.3920886494991985,0.0413372447015879,0.7544507638440172,0.5042231607023783,0.5441806505558102,0.5152711953659822,4982767.610807324,0.6494793480259261,980.002157499566,0,0,1,10,5,4,0,0,Medium,High
PC,118305,11830,74.8048248637793,57988.81868801687,5828,80232.19935946961,72289.14149043903,Simulation,0,0.6110404589023205,0.4768802180336228,11.188443043254,High,0.570285100422332,0.7254568623024541,0.5334273876314012,0.0418678630667217,0.7852517279965232,0.5364525450100022,0.6549469547503147,0.5703001579778831,8849784.80550941,0.6781809674947772,775.2015835023392,0,0,0,11,0,4,1,0,High,High
PC,144087,14408,28.89273739509667,71950.79135333,7135,73673.64599248473,42925.76385375239,FPS,0,0.297915591647771,0.2607595866202138,10.667250776447416,Low,0.7060527230407904,0.2251119926793163,0.6886557810499994,0.0194173658951849,0.6319114537996415,0.6817070460102245,0.5836167022032981,0.7060558188520275,4163067.853047294,0.5113136229672679,2490.2725681347392,0,0,1,6,1,2,0,1,High,Medium
VR,160107,16010,34.7296974357143,70235.53871620307,8091,71343.53663789658,61641.80138305821,FPS,0,0.3850037873613159,0.3257028741924697,11.02911173588769,Low,0.7904138010932185,0.2887225399564447,0.669585702805991,0.0256614349424119,0.7383747731456864,0.787952878417426,0.5582746367469721,0.7904160084254872,5560467.66733991,0.44559910958232046,2022.348131486349,0,0,1,1,6,1,0,0,Very High,Medium
VR,153820,15382,45.56165719039712,25003.12465626885,7823,40521.31337490543,25979.50482933075,Simulation,0,0.168895493624566,0.1560592803966483,10.1651017214958,Medium,0.7573065540448031,0.406768043657768,0.1666943755358746,0.0101668538833534,0.4841738938282067,0.7581684818848632,0.223054833478006,0.7573459715639811,7008294.109026885,0.2634333206013875,548.7755757386866,0,0,0,5,5,2,0,0,Very High,Low
Console,122972,12297,42.45433001365609,31547.43287383245,6193,30244.03469745597,43591.48695248689,FPS,0,0.3544830282705566,0.3034198525793574,10.68264009688523,Medium,0.5948614519373558,0.3729047345197674,0.239453610566632,0.023473150691314,0.6364391545464252,0.5770171149144254,0.1112800498422127,0.5948920484465509,5220693.870439317,0.24594244785362496,743.0910548743728,0,0,0,5,5,2,0,0,High,Medium
PC,100658,10065,46.50056514302047,21599.05897189058,4928,36883.99498004146,20976.78910456273,RPG,0,0.2083966411468808,0.1892943909393609,9.951219495299252,Medium,0.4773562649422321,0.4170001590557859,0.1288481728577827,0.0129990160444035,0.4212474820228888,0.4364303178484107,0.1834956768802102,0.4773565034228541,4680653.886166154,0.3664288479807016,464.49024663375525,0,0,0,1,6,1,0,0,Medium,Low
Mobile,131423,13142,50.63687724036181,57637.48350350367,6664,59481.90631927317,40539.47397641084,FPS,0,0.3084655956446804,0.2688551496692833,10.610056111511668,Medium,0.6393642903032154,0.4620772324621424,0.5295212636508764,0.0201737824550354,0.615084178795001,0.6293620804623249,0.4292685832922718,0.6393891521853607,6654850.31756007,0.452598908252537,1138.2511451073801,0,0,0,2,5,1,0,0,High,Medium
Mobile,108895,10889,50.94200938019715,38487.92448154659,5462,57593.12829962806,32369.33539548314,Adventure,0,0.2972527241423678,0.2602487391998091,10.384997708172858,Medium,0.5207321825401005,0.4654025288958512,0.3166175892984704,0.0193698394716669,0.5488696175358014,0.4957768392976217,0.408726398818369,0.5207477619799895,5547330.111456568,0.5288868019617802,755.5242706328763,0,0,0,12,0,4,1,0,Medium,Low
Mobile,111008,11100,28.90559266838423,49895.14324210685,5660,24297.58986887796,26684.26464904025,RPG,0,0.2403814558323747,0.2154189579811402,10.19186680623958,Low,0.5318592086277897,0.2252520880309254,0.4434423786045989,0.0152922704828799,0.4920484646821852,0.5177817292731718,0.0466070361995157,0.5318588730911007,3208752.0309319966,0.2188814307876726,1726.1415053661967,0,0,0,1,6,1,0,0,Medium,Low
Console,144164,14416,54.70598641603453,21423.1252404816,7256,78172.10158179826,26442.47620111478,Adventure,0,0.1834194126211452,0.1684080552336893,10.182764760403517,Medium,0.7064582038778713,0.5064219358340603,0.1268921519480295,0.0112081930948037,0.4893705465833489,0.6951544787730606,0.6325415115785683,0.7064770932069511,7886633.825681201,0.542244260576831,391.60477022679925,0,0,1,5,0,2,0,0,High,Low
Console,121361,12136,45.0975164783698,54008.71775589513,6127,73558.65773639093,57463.13086077503,Action,1,0.473489266409926,0.3876332387509784,10.958916221017375,Medium,0.5863779502680386,0.4017098893273967,0.4891768588453051,0.0320056867245227,0.7177225106638265,0.569682151589242,0.5823660999914749,0.5864139020537126,5473079.697331437,0.6061144662320757,1197.5984926309507,0,0,1,2,4,1,0,0,High,Medium
VR,119997,11999,40.94080034334999,15895.97108124305,5933,26330.68388239307,13027.94004691461,Adventure,1,0.1085688812796537,0.1030698873224287,9.474928319681457,Medium,0.5791951468683187,0.3564104549669892,0.0654415760958757,0.0058415428606525,0.2811175834841379,0.5481218048455212,0.0687187887951235,0.5791995787256451,4912773.2188009685,0.2194278513828935,388.26722848433593,0,0,0,1,4,1,0,0,High,Low
Console,132637,13263,53.05615292375203,28787.92011802563,6666,51432.3392575379,34860.78544929995,Simulation,0,0.2628285127777313,0.2333540564598884,10.459146535470405,Medium,0.645757195968362,0.4884422322503569,0.2087735095543862,0.016901684621334,0.5706849863225418,0.6295843520782396,0.3417221962645962,0.6457609268035809,7037208.955347698,0.38776766104132254,542.5934322716025,0,0,0,4,1,2,0,0,High,Medium
Mobile,153387,15338,35.58116510456618,73611.54714185202,7718,86282.87346177376,53584.83477258161,RPG,0,0.3493440433190662,0.2996185805279459,10.88904003550073,Low,0.7550263825843347,0.2980017407780282,0.707119966526696,0.0231046945922198,0.6971641982533106,0.7464992220493443,0.7207535568540134,0.7550289626119011,5457688.171894093,0.5625175110131482,2068.8346468004033,0,0,1,5,2,2,0,0,Very High,Medium
PC,99963,9996,51.00809939626399,34277.80443769698,5083,35306.34472181636,26571.86964393193,RPG,0,0.2658170487473558,0.2357178020212137,10.187646036080835,Medium,0.4736964054387091,0.4661227706076861,0.2698097215155866,0.0171159573455714,0.4908066694855115,0.4536563680817959,0.1663372907158849,0.4737230121116377,5098922.639948737,0.3531941290459106,672.007089921245,0,0,0,1,2,1,0,0,Medium,Low
PC,163674,16367,48.32115992316364,63619.69490807711,8420,109404.6563069722,91250.92540769224,FPS,0,0.5575163154055759,0.4430924470053918,11.4213793715804,Medium,0.8091975692213715,0.4368408003363346,0.5960311392739228,0.0380302769857487,0.8537840580612754,0.8245165592353856,0.9722240439263008,0.8092153765139548,7908917.529263886,0.6684302718023156,1316.6011538059092,0,0,1,6,3,2,0,1,Very High,High
VR,145237,14523,51.52143461818587,47006.20038135302,7231,34174.01377758115,66331.40806273987,Action,1,0.4567114995678777,0.3761814977011495,11.102433866138318,Medium,0.712108605672519,0.4717170412855477,0.411323281274817,0.0308027506232328,0.75994691892256,0.6923760835741275,0.154022158445149,0.7121116377040548,7482818.599641462,0.23529826268499868,912.3620242663219,0,0,0,7,4,3,0,1,High,High
Console,130320,13032,74.651685209197,35886.1116723308,6468,44109.74276759448,45912.50144537527,FPS,0,0.352305873583297,0.3018111898903157,10.734514501931978,High,0.6335559089616531,0.7237879632231348,0.2876907870455282,0.0233170525647842,0.6517011528535113,0.6075794621026894,0.2620822775659267,0.6335966298051606,9728607.616462553,0.33847255039590607,480.714019673727,1,0,0,1,4,1,0,0,High,Medium
Mobile,151697,15169,59.34900406459143,50563.05167990713,7459,32169.12642487033,43993.74257192841,Simulation,0,0.2900106302163418,0.2546504588174125,10.691825418759633,Medium,0.7461268681081423,0.5570210304975247,0.4508681454525772,0.0188505941922108,0.6391415733360155,0.7177150477883973,0.1322171790243706,0.746129541864139,9003065.869586326,0.21206171793028425,851.9612498446937,0,0,0,3,3,1,0,0,High,Medium
Console,126531,12653,52.3900857183402,33903.7190734605,6282,82630.71648199833,45817.89221630454,FPS,0,0.3621080384751922,0.3090335279846106,10.732451778855872,Medium,0.6136030921863316,0.4811835052478142,0.2656506623708782,0.0240198503882529,0.6510942779203504,0.5869082018226272,0.6810330171050942,0.6136387572406531,6628969.936027304,0.6530472096324089,647.13998094475,0,0,1,8,6,3,0,1,High,Medium
Mobile,167130,16713,37.49092958398737,46141.58838040003,8315,96478.94708954474,55421.56095747943,RPG,0,0.3316074969034849,0.2863868566994937,10.92274202733632,Low,0.8273968130259403,0.3188141436146164,0.4017105757456186,0.0218330156973841,0.7070796805008017,0.8128472993998666,0.8316451614749317,0.8274354923644024,6265859.06137181,0.5772688750645889,1230.7400454564192,0,0,1,8,3,3,0,1,Very High,Medium
Mobile,129719,12971,38.74992139989597,28993.27481000171,6541,49432.43584524643,32964.44521821831,FPS,0,0.2541219498933719,0.2264356862011762,10.403215177241677,Low,0.6303910520384628,0.3325344976807884,0.2110566309785967,0.0162774395170632,0.5542293895049868,0.6156923760835741,0.3199714217437247,0.6303844128488679,5026601.054073105,0.38107321090392643,748.2150611556995,0,0,0,12,2,4,1,0,High,Low
Mobile,123289,12328,32.45946285664362,55630.04432170601,6087,75251.84801968145,54157.24441185925,Adventure,0,0.4392706925342832,0.3641365217740829,10.89966549221328,Low,0.5965307691497541,0.263981773698455,0.5072026725358717,0.029552275717135,0.700290319935339,0.5652367192709491,0.600781089358679,0.59652448657188,4001894.716132735,0.6103695221770105,1713.831327628392,0,0,1,4,1,2,0,0,High,Medium
VR,132818,13281,57.49160695216068,37555.6329843135,6687,56325.10404347188,30618.16308807068,Simulation,0,0.2305272108303895,0.2074427042415202,10.329381336639276,Medium,0.6467103392347471,0.5367793214554021,0.3062524270980854,0.0145857386079622,0.5325066931335485,0.6319182040453434,0.3949354779603224,0.6467087941021591,7635920.252172077,0.42407733924221025,653.2367935995233,0,0,0,4,4,2,0,0,High,Low
PC,149537,14953,50.21776012835151,58947.57059962825,7578,51704.06910095307,78476.53861804029,RPG,0,0.5247967969000333,0.4218611532466759,11.270567730572592,Medium,0.7347523407302868,0.4575097403630593,0.5440867351673109,0.0356843455875069,0.809413679110889,0.7309402089353189,0.3446775062652643,0.7347551342812007,7509413.196313299,0.34576104309269995,1173.8391049095824,0,0,0,12,1,4,1,0,High,High
Console,163021,16302,55.64786712451188,56279.1489195027,8279,49914.56338148592,54374.12434539177,Adventure,0,0.3335406134509773,0.2878375204573466,10.903662055200174,Medium,0.8057588810835291,0.5166864479977711,0.5144193793932723,0.0219716167224711,0.7014661510120552,0.8088464103134029,0.3252149986417875,0.8057925223802002,9071770.946505051,0.3061848680935948,1011.3442226559794,0,0,0,4,1,2,0,0,Very High,Medium
PC,116079,11607,49.17322219505936,51811.22023706862,5699,35885.32105922331,60327.62660281658,Adventure,0,0.5197118049157606,0.4185207148523431,11.007562006428738,Medium,0.5585630180412643,0.4461264810763632,0.4647452102834761,0.0353197606883223,0.7320346149458135,0.5221160257835074,0.1726341867011912,0.5585571353343866,5707978.4591802955,0.3091456771614444,1053.6470445549592,0,0,0,8,2,3,0,1,Medium,Medium
VR,107480,10748,22.02147025601979,43296.57883243592,5260,68247.43381933503,30796.81390564048,Action,0,0.2865352987126952,0.2519527901500347,10.335198989353078,Low,0.5132808139106257,0.1502296806260408,0.3700799264113587,0.0186014190922679,0.5342183080578882,0.4733274060902423,0.5246016934007699,0.5133228014744603,2366867.623117007,0.6349779849212414,1966.1075454578408,0,0,1,10,6,4,0,0,Medium,Low
Mobile,139150,13915,26.77459273210312,19740.81414181749,7067,61028.90535021359,19080.06761075278,FPS,0,0.137118703634587,0.1284976100530471,9.856451897878856,Low,0.6800545556035346,0.2020286855660999,0.1081883157970905,0.0078885144462924,0.3933658531137323,0.6741498110691264,0.446093609390626,0.6800947867298579,3725684.578672149,0.4385835813885274,737.2965235862569,0,0,1,11,2,4,1,0,High,Low
Console,155263,15526,58.92181070429859,62003.70337804349,7799,33181.72620174965,70924.3902473292,FPS,0,0.4568016220691935,0.3762433628773694,11.16938376191541,Medium,0.7649053702513982,0.5523655243346783,0.5780646401983027,0.0308092122466057,0.7796442859591317,0.7555012224938875,0.1432301255954007,0.7649289099526068,9148377.095381513,0.21371303016011314,1052.3047855608424,0,0,0,7,2,3,0,1,Very High,High
Console,133838,13383,39.75693846920696,39021.99725205462,6520,35685.68244071613,32854.36833971993,FPS,0,0.2454786259486837,0.2195198945521184,10.399870430339584,Low,0.6520816438298456,0.3435088587266975,0.3225553790450829,0.0156577285325148,0.5532453296104904,0.6133585241164703,0.1704629345546525,0.6520800421274355,5320989.130841721,0.26663341084532144,981.5141395326109,0,0,0,5,3,2,0,0,High,Low
Console,124617,12461,60.28972161280392,59468.79712556591,6124,26576.62424686005,81036.3556159194,RPG,0,0.6502833129983823,0.5009469780204036,11.302665507787008,High,0.6035239970931764,0.5672728666688518,0.5498817011200425,0.0446815060475919,0.8188571844593588,0.5693487441653701,0.071393614679326,0.6035281727224856,7513124.238222786,0.21326644235425385,986.3836742768493,0,0,0,7,5,3,0,1,High,High
Console,110638,11063,58.75824784001046,37548.38221788021,5430,32948.66658969742,33270.42009466358,Adventure,0,0.3007142220092877,0.2629135151473226,10.412454052040982,Medium,0.5299107942158422,0.5505830342646449,0.306171813502036,0.0196180227244119,0.556947564131169,0.4922204934429873,0.1406953896473974,0.5299104791995788,6500895.0245230775,0.2978060575001123,639.0316865832792,0,0,0,1,5,1,0,0,Medium,Medium
PC,128806,12880,57.85773843516036,62886.15282514523,6491,73842.53431202387,43069.85616979733,Action,0,0.3343777166420611,0.2884650533237859,10.670601856415646,Medium,0.62558320782736,0.5407693820086574,0.5878756614078663,0.0220316355353763,0.6328973769491397,0.6101355856857079,0.5854535167889063,0.6255924170616114,7452423.856879265,0.5732848959832917,1086.9099713536175,0,0,0,10,6,4,0,0,High,Medium
Mobile,162191,16219,49.09350950946236,72583.3679885443,7990,51121.58759279401,92115.5824238761,FPS,0,0.567945092045034,0.4497659034866554,11.430810254070096,Medium,0.8013881136188902,0.4452577810132361,0.6956887309885427,0.0387780017592538,0.8565587233796026,0.7767281618137363,0.3383424883495598,0.8014218009478674,7962525.400849209,0.3151937382024527,1478.471771804264,0,0,0,3,1,1,0,0,Very High,High
VR,163047,16304,52.043852743785,57703.52706374498,8186,46034.60401747317,43452.74304093598,Action,0,0.2665044008226829,0.2362606652444621,10.679452272919576,Medium,0.8058957966908551,0.4774102964467285,0.5302555320811084,0.0171652392692917,0.635501263038595,0.7985107801733718,0.2830169000945733,0.8058978409689311,8485594.058315914,0.28233947277455684,1108.7481810353836,0,0,0,5,1,2,0,0,Very High,Medium
Mobile,158751,15875,55.80068934842947,37335.14181201157,7955,52709.58377430909,40512.40610839397,FPS,0,0.2551946514251498,0.2272906612940426,10.60938821334332,Medium,0.7832731255726759,0.5183518877526879,0.3038010191731548,0.0163543503127986,0.6148876760938045,0.77283840853523,0.3556133958703203,0.7833070036861507,8858415.234752527,0.3320267826615838,669.080297178486,0,0,0,11,6,4,1,0,Very High,Medium
Console,105046,10504,41.89869318577858,20808.35216441106,5237,21202.30395082281,10486.16524391471,Action,0,0.0998245077767331,0.0951506286919349,9.257907430734647,Medium,0.5004634066709497,0.3668494656019291,0.1200571409361168,0.0052145868021463,0.217267743920221,0.4707712825072238,0.0129429773917425,0.5004739336492892,4401290.124393297,0.20183827990425918,496.6348728860572,0,0,0,7,2,3,0,1,Medium,Low
Mobile,139355,13935,44.9529937443548,42223.4832636084,6987,32318.93977230788,36322.79975614267,Action,0,0.260649418794752,0.2316269999262434,10.500228446079587,Medium,0.6811340825074514,0.4001348964988167,0.3581493127991756,0.0167454474507435,0.5827717186832158,0.6652589464325405,0.1338465358824588,0.681147972617167,6264424.443244563,0.23191804938687438,939.2807852516125,0,0,0,1,0,1,0,0,High,Medium
Console,151832,15183,37.09668633683537,55450.46452317044,7754,92949.14053857289,82215.82127121434,FPS,0,0.5414920522104322,0.432750812450421,11.317115198444643,Low,0.7468377760692583,0.3145177241536058,0.5052061148655959,0.0368813657584392,0.8231084361923862,0.750500111135808,0.7932552942840382,0.7468667719852554,5632464.079894388,0.6121841281058861,1494.755192409479,0,0,1,3,0,1,0,0,High,High
Mobile,111012,11101,66.46768038254869,18977.98213295574,5543,71330.2203349003,15028.02211274558,Adventure,0,0.1353729516876155,0.1269611887541614,9.617738418271465,High,0.5318802725673782,0.6345995805172161,0.09970719425199,0.0077633471304821,0.3231338240742967,0.5047788397421649,0.5581298098007588,0.5319115323854661,7378710.134627496,0.6425451332729821,285.521956291083,1,0,0,2,6,1,0,0,Medium,Low
Mobile,150725,15072,53.46799036297082,70089.29207375836,7616,93900.53544647782,45566.52085736035,Adventure,0,0.3023156135834158,0.2641439211567045,10.726950479823468,Medium,0.7410083307881073,0.4929303912775938,0.6679597412106102,0.0197328396577353,0.6494757375931179,0.7351633696376972,0.8036025820555187,0.7410215903106899,8058962.847458777,0.6229924395188444,1310.864530309682,0,0,1,1,6,1,0,0,High,Medium
Console,135570,13557,53.72390436070381,20650.35690873571,6803,85262.90649688398,22714.47068851873,RPG,0,0.1675479139080823,0.1549057494687713,10.030801499463244,Medium,0.6612023296717185,0.4957193138226162,0.1183005589477295,0.0100702348096957,0.4446613488755457,0.6448099577683929,0.7096604853908092,0.6612427593470248,7283349.714180616,0.6289216382450689,384.37930292795977,0,0,1,8,0,3,0,1,High,Low
Console,148813,14881,48.65376806008795,47606.69846505556,7299,58336.42605715782,66070.34192158822,Simulation,0,0.4439823262859307,0.3674048009815568,11.0984903754214,Medium,0.7309397676647463,0.4404655271584052,0.4179995837586108,0.0298900914937679,0.758786702268675,0.6999333185152256,0.4168104401908346,0.7309636650868879,7240313.186325868,0.3920116257125239,978.4791674564806,0,0,0,11,1,4,1,0,High,High
